id,name,age,country,position,club,clubLeague,inTop5League,internationalCaps,internationalGoals,internationalAssists,clubGoalsThisSeason,clubAssistsThisSeason,clubAppsThisSeason,isStarter,jerseyNumber,formLast5_mean
CAB_11_543,Garry Rodrigues,36,Cabo Verde,RW,Apollon Limassol,Other,False,61,10,4,10,4,48,False,11,0.8
CAB_7_534,Jovane Cabral,28,Cabo Verde,AM,Estrela Amadora,Other,False,29,3,2,3,3,23,False,7,0.8
CAB_21_715,Nuno da Costa,35,Cabo Verde,ST,İstanbul Başakşehir,Other,False,9,2,0,2,3,7,False,21,1.2
CAB_19_699,Dailon Livramento,25,Cabo Verde,ST,Casa Pia,Other,False,22,7,1,7,1,17,True,19,0.6
CAB_9_46,Gilson Benchimol,25,Cabo Verde,ST,Akron Tolyatti,Other,False,21,6,1,6,4,16,False,9,0.8
CAB_26_540,Hélio Varela,24,Cabo Verde,LW,Maccabi Tel Aviv,Other,False,21,0,1,0,4,16,False,26,0.8
DR _1_119,Lionel Mpasi,32,DR Congo,GK,,Other,False,28,0,2,3,1,22,True,1,1.0
DR _16_585,Timothy Fayulu,27,DR Congo,GK,,Other,False,3,0,0,1,3,2,False,16,1.0
DR _21_860,Matthieu Epolo,21,DR Congo,GK,,Other,False,1,0,0,0,4,27,False,21,1.0
DR _22_931,Chancel Mbemba,32,DR Congo,CB,,Other,False,109,7,8,7,1,87,True,22,0.8
DR _4_845,Axel Tuanzebe,29,DR Congo,CB,,Other,False,13,1,1,1,2,10,True,4,0.6
DR _26_119,Arthur Masuaku,33,DR Congo,LB,,Other,False,44,4,3,4,1,35,True,26,1.6
DR _24_662,Gédéon Kalulu,29,DR Congo,RB,,Other,False,28,0,2,0,4,22,False,24,1.2
DR _12_848,Joris Kayembe,32,DR Congo,CB,,Other,False,26,1,2,1,4,20,False,12,1.6
DR _2_36,Aaron Wan-Bissaka,29,DR Congo,RB,,Other,False,12,0,0,3,3,9,True,2,1.2
DR _15_450,Meschack Elia,31,DR Congo,AM,Winger/AM,Other,False,17,1,1,1,1,13,True,13,1.4
DR _3_226,Steve Kapuadi,28,DR Congo,CB,,Other,False,3,0,0,6,3,2,False,3,0.4
DR _5_982,Dylan Batubinsika,30,DR Congo,CB,,Other,False,15,1,1,1,4,12,False,5,1.2
DR _14_819,Noah Sadiki,22,DR Congo,CM,,Other,False,20,0,1,0,2,16,False,14,1.4
DR _18_285,Charles Pickel,29,DR Congo,CM,,Other,False,34,1,2,1,4,27,True,18,0.6
DR _25_424,Edo Kayembe,28,DR Congo,CM,,Other,False,42,2,3,2,0,33,False,25,1.4
DR _8_578,Samuel Moutoussamy,30,DR Congo,CM,,Other,False,58,0,4,5,0,46,True,8,1.6
DR _6_297,Ngal'ayel Mukau,22,DR Congo,CM,,Other,False,14,0,1,6,3,11,False,6,1.6
DR _7_384,Nathanaël Mbuku,24,DR Congo,LW,,Other,False,19,2,1,2,3,15,False,7,1.2
DR _1_160,Meschak Elia,23,DR Congo,AM,Alanyaspor,Other,False,19,0,1,2,1,15,False,1,1.2
DR _9_217,Brian Cipenga,28,DR Congo,ST,Winger,Other,False,8,0,0,7,4,6,False,9,1.4
DR _11_827,Gaël Kakuta,35,DR Congo,AM,,Other,False,31,5,2,5,2,24,False,11,1.2
DR _10_329,Théo Bongonda,31,DR Congo,RW,,Other,False,38,7,3,7,4,30,True,10,0.8
DR _23_211,Simon Banza,30,DR Congo,ST,,Other,False,15,2,1,2,0,12,False,23,1.4
DR _20_195,Yoane Wissa,30,DR Congo,LW,,Other,False,38,8,3,8,1,30,True,20,0.8
DR _19_637,Fiston Mayele,32,DR Congo,AM,,Other,False,36,5,2,5,1,28,False,19,0.4
DR _17_566,Cédric Bakambu,35,DR Congo,ST,,Other,False,70,21,5,21,3,56,True,17,0.8
CÔT_1_661,Yahia Fofana,26,Costa de Marfil,GK,,Other,False,36,0,2,7,2,28,True,1,1.2
CÔT_16_439,Mohamed Koné,24,Costa de Marfil,GK,,Other,False,21,0,1,7,4,16,False,16,1.4
CÔT_23_501,Alban Lafont,27,Costa de Marfil,GK,,Other,False,4,0,0,1,1,3,False,23,0.8
CÔT_20_731,Emmanuel Agbadou,29,Costa de Marfil,CB,,Other,False,21,2,1,2,4,16,False,20,1.2
CÔT_1_964,Christopher Opéri,27,Costa de Marfil,CB,,Other,False,6,0,0,1,3,4,False,13,1.0
CÔT_2_388,Ousmane Diomandé,23,Costa de Marfil,CB,,Other,False,16,1,1,1,2,12,True,2,0.4
CÔT_17_453,Guéla Doué,24,Costa de Marfil,RB,,Other,False,20,3,1,3,4,16,False,17,0.8
CÔT_3_487,Ghislain Konan,31,Costa de Marfil,LB,,Other,False,54,0,4,2,3,43,True,3,1.4
CÔT_7_748,Odilon Kossounou,25,Costa de Marfil,CB,,Other,False,36,0,2,0,3,28,False,7,1.2
CÔT_21_277,Evan Ndicka,27,Costa de Marfil,CB,,Other,False,29,0,2,3,3,23,True,21,1.4
CÔT_5_658,Wilfried Singo,26,Costa de Marfil,RB,,Other,False,35,1,2,1,1,28,True,5,1.0
CÔT_6_974,Seko Fofana,31,Costa de Marfil,CM,,Other,False,32,7,2,7,2,25,True,6,1.2
CÔT_25_123,Parfait Guiagon,25,Costa de Marfil,AM,,Other,False,5,0,0,7,0,4,False,25,1.2
CÔT_8_867,Franck Kessié,30,Costa de Marfil,CM,,Other,False,104,15,8,15,2,83,True,8,0.8
CÔT_26_705,Christ Inao Oulaï,20,Costa de Marfil,CM,,Other,False,9,0,0,6,2,7,False,26,1.2
CÔT_18_762,Ibrahim Sangaré,29,Costa de Marfil,CM,,Other,False,55,11,4,11,2,44,True,18,1.2
CÔT_4_692,Jean Michaël Seri,35,Costa de Marfil,DM,,Other,False,65,4,5,4,3,52,False,4,0.8
CÔT_10_810,Simon Adingra,24,Costa de Marfil,LW,,Other,False,29,5,2,5,4,23,True,10,0.4
CÔT_9_767,Ange-Yoan Bonny,23,Costa de Marfil,ST,,Other,False,1,0,0,1,1,29,False,9,1.6
CÔT_15_504,Amad Diallo,24,Costa de Marfil,RW,,Other,False,19,6,1,6,0,15,True,15,1.0
CÔT_14_955,Oumar Diakité,23,Costa de Marfil,RW,,Other,False,29,6,2,6,3,23,False,14,1.4
CÔT_11_196,Yan Diomandé,20,Costa de Marfil,RB,,Other,False,10,3,0,3,4,8,False,11,0.6
CÔT_22_235,Evann Guessand,25,Costa de Marfil,ST,,Other,False,21,4,1,4,4,16,True,22,1.4
CÔT_19_704,Nicolas Pépé,31,Costa de Marfil,RW,,Other,False,56,12,4,12,2,44,False,19,0.2
CÔT_24_581,Bazoumana Touré,20,Costa de Marfil,LW,,Other,False,6,2,0,2,1,4,False,24,0.8
CÔT_12_709,Elye Wahi,23,Costa de Marfil,ST,,Other,False,2,0,0,7,0,1,False,12,1.6
EGY_1_975,Mohamed El Shenawy,28,Egipto,GK,,Other,False,23,0,1,6,2,18,True,1,1.2
EGY_2_541,Mostafa Shobeir,25,Egipto,GK,,Other,False,22,0,1,4,1,17,False,16,1.6
EGY_3_255,Mohamed Awad,23,Egipto,GK,,Other,False,21,0,1,6,3,16,False,23,1.2
EGY_26_344,Rami Rabia,27,Egipto,CB,,Other,False,19,0,1,0,4,15,True,3,1.0
EGY_3_875,Mohamed Hany,30,Egipto,RB,,Other,False,43,0,3,5,0,34,True,12,1.2
EGY_24_454,Ahmed Ramadan ,24,Egipto,CB,,Other,False,3,0,0,7,1,2,False,4,0.6
EGY_14_205,Khaled Sobhi,32,Egipto,CB,,Other,False,64,4,5,4,4,51,False,15,1.2
EGY_5_210,Mohamed Hamdy,33,Egipto,LB,,Other,False,47,6,3,6,0,37,True,5,1.0
EGY_2_545,Ahmed Nabil ,33,Egipto,LB,,Other,False,18,1,1,1,4,14,False,13,0.8
EGY_4_756,Hossam Abdelmaguid,25,Egipto,CB,,Other,False,13,0,1,7,3,10,False,2,0.6
EGY_4_141,Mohamed Abdelmonem,24,Egipto,CB,,Other,False,15,0,1,0,1,12,True,6,1.4
EGY_13_331,Akram Tawfik,28,Egipto,RB,,Other,False,39,1,3,1,3,31,False,25,1.6
EGY_15_280,Hamdi Fathi,30,Egipto,CM,,Other,False,9,0,0,6,1,7,True,14,0.6
EGY_5_420,Marwan Attia,26,Egipto,CM,,Other,False,20,0,1,7,3,16,True,8,1.0
EGY_6_420,Ahmed Sayed ,26,Egipto,CM,,Other,False,15,0,1,1,1,12,False,5,1.0
EGY_7_455,Mohamed Elneny,24,Egipto,DM,,Other,False,10,0,0,1,4,8,False,10,1.2
EGY_21_565,Nasser Maher,25,Egipto,AM,,Other,False,15,1,1,1,1,12,False,18,1.4
EGY_8_401,Mostafa Mohamed,23,Egipto,ST,,Other,False,16,0,1,5,3,12,True,19,1.0
EGY_8_491,Emam Ashour,28,Egipto,CM,,Other,False,29,0,2,5,2,23,True,22,0.8
EGY_9_54,Mahmoud Abdel Monem Kahraba,30,Egipto,LW,,Other,False,8,0,0,2,2,6,False,7,1.2
EGY_10_130,Mahmoud Trézéguet,27,Egipto,LW,,Other,False,15,0,1,0,1,12,True,17,1.0
EGY_20_439,Ibrahim Adel,25,Egipto,AM,,Other,False,24,3,1,3,4,19,False,20,0.6
EGY_12_854,Mohamed Sherif,24,Egipto,AM,,Other,False,4,0,0,0,0,3,False,21,0.6
EGY_22_813,Omar Marmoush,27,Egipto,RM,,Other,False,50,11,4,11,3,40,False,9,0.6
EGY_10_985,Mohamed Salah,34,Egipto,RW,,Other,False,116,67,9,67,3,92,True,11,1.0
EGY_9_236,Osama Faisal,18,Egipto,AM,,Other,False,2,0,0,3,4,1,False,24,1.0
GHA_16_586,Benjamin Asare,34,Ghana,GK,Accra Hearts of Oak,Other,False,13,0,1,0,2,10,False,16,0.8
GHA_1_507,Lawrence Ati-Zigi,25,Ghana,GK,FC St. Gallen,Other,False,17,0,1,3,4,13,True,1,1.0
GHA_12_794,Joseph Anang,26,Ghana,GK,St Patrick's Athletic,Other,False,1,0,0,5,3,20,False,12,1.2
GHA_2_59,Baba Abdul Rahman,23,Ghana,LB,PAOK FC,Other,False,14,0,1,1,1,11,False,17,1.0
GHA_14_281,Gideon Mensah,28,Ghana,LB,AJ Auxerre,Other,False,40,0,3,4,2,32,True,14,1.4
GHA_26_234,Marvin Senaya,25,Ghana,RB,AJ Auxerre,Other,False,2,0,0,5,4,1,False,26,1.0
GHA_2_163,Alidu Seidu,26,Ghana,RB,Stade Rennais,Other,False,24,1,1,1,3,19,True,2,1.4
GHA_6_813,Abdul Mumin,28,Ghana,CB,Rayo Vallecano,La Liga,True,5,0,0,0,1,4,True,6,0.6
GHA_18_464,Jerome Opoku,28,Ghana,CB,İstanbul Başakşehir,Other,False,11,1,0,1,2,8,True,18,0.4
GHA_4_653,Jonas Adjetey,23,Ghana,CB,VfL Wolfsburg,Bundesliga,True,10,0,0,4,2,8,False,4,0.8
GHA_21_727,Kojo Peprah Oppong,22,Ghana,CB,OGC Nice,Ligue 1,True,4,0,0,4,1,3,False,21,1.2
GHA_23_322,Derrick Luckassen,31,Ghana,CB,Pafos FC,Other,False,1,0,0,4,1,23,False,23,1.0
GHA_15_15,Elisha Owusu,29,Ghana,CM,AJ Auxerre,Other,False,20,0,1,6,4,16,True,15,1.0
GHA_5_784,Thomas Partey,33,Ghana,CM,,Other,False,59,16,4,16,1,47,True,5,1.0
GHA_8_971,Kwasi Sibo,28,Ghana,CM,Real Oviedo,Other,False,8,0,0,4,4,6,False,8,1.6
GHA_20_6,Augustine Boakye,26,Ghana,AM,AS Saint-Étienne,Other,False,15,0,1,4,2,12,False,20,1.0
GHA_3_999,Caleb Yirenkyi,20,Ghana,CM,FC Nordsjælland,Other,False,11,1,0,1,2,8,False,3,1.2
GHA_3_492,Abdul Fatawu Issahaku,23,Ghana,RW,Leicester City,Other,False,11,0,0,0,2,8,True,7,1.0
GHA_4_243,Kamaldeen Sulemana,23,Ghana,LW,Atalanta BC,Serie A,True,17,0,1,0,3,13,True,22,1.2
GHA_13_256,Christopher Bonsu Baah,22,Ghana,LW,Al Qadsiah,Other,False,9,0,0,6,1,7,False,13,1.2
GHA_24_981,Ernest Nuamah,23,Ghana,AM,Olympique Lyonnais,Ligue 1,True,19,4,1,4,1,15,False,24,1.0
GHA_11_869,Antoine Semenyo,26,Ghana,AM,,Other,False,34,3,2,3,0,27,True,11,1.2
GHA_10_55,Brandon Thomas-Asante,28,Ghana,ST,Coventry City,Other,False,8,1,0,1,2,6,False,10,1.0
GHA_5_427,Prince Kwabena Adu,24,Ghana,ST,FC Viktoria Plzeň,Other,False,10,0,0,4,0,8,False,25,1.0
GHA_19_725,Iñaki Williams,32,Ghana,AM,Athletic Club,La Liga,True,26,2,2,2,1,20,False,19,0.8
GHA_9_462,Jordania Ayew,35,Ghana,ST,Leicester City,Other,False,120,34,9,34,4,96,True,9,1.8
MOR_1_267,Yassine Bounou,35,Marruecos,GK,,Other,False,90,0,7,2,4,72,True,1,0.4
MOR_12_983,Munir Mohamedi,37,Marruecos,GK,,Other,False,52,0,4,0,4,41,False,12,1.2
MOR_1_109,Alaa Bellaarouch,24,Marruecos,GK,,Other,False,6,0,0,0,3,4,False,23,1.2
MOR_3_790,Noussair Mazraoui,29,Marruecos,LB,,Other,False,45,2,3,2,0,36,True,3,0.8
MOR_2_474,Romain Saïss,29,Marruecos,CB,,Other,False,16,0,1,6,2,12,True,6,1.2
MOR_19_313,Abdel Abqar,28,Marruecos,CB,,Other,False,18,0,1,3,1,14,False,4,1.2
MOR_2_647,Achraf Hakimi,28,Marruecos,RB,,Other,False,96,11,7,11,1,76,True,2,1.4
MOR_13_67,Yahia Attiyat Allah,25,Marruecos,LB,,Other,False,3,0,0,5,1,2,False,25,0.8
MOR_18_800,Chadi Riad,23,Marruecos,CB,,Other,False,6,1,0,1,4,4,True,15,0.8
MOR_17_Saadane,Marwane Saâdane,29,Marruecos,CB,,Other,False,11,0,0,0,3,8,False,17,0.2
MOR_25_23,Mohamed Chibi,23,Marruecos,RB,,Other,False,3,0,0,1,2,2,False,22,1.4
MOR_14_514,Amine Harit,29,Marruecos,AM,,Other,False,4,0,0,4,4,3,False,10,0.8
MOR_15_618,Oussama El Azzouzi,21,Marruecos,DM,,Other,False,4,0,0,1,2,3,False,26,1.2
MOR_6_734,Amir Richardson,19,Marruecos,CM,,Other,False,3,0,0,6,0,2,False,18,1.6
MOR_24_520,Hakim Ziyech,25,Marruecos,RW,,Other,False,16,2,1,2,1,12,False,7,1.4
MOR_4_623,Sofyan Amrabat,30,Marruecos,DM,,Other,False,75,0,6,0,0,60,True,4,1.6
MOR_8_886,Azzedine Ounahi,26,Marruecos,CM,,Other,False,49,9,3,9,4,39,True,8,1.0
MOR_23_933,Bilal El Khannouss,22,Marruecos,AM,,Other,False,37,3,2,3,2,29,True,14,0.6
MOR_11_30,Ismael Saibari,25,Marruecos,CM,,Other,False,30,9,2,9,1,24,False,24,1.2
MOR_16_Sbai,Amine Sbaï,30,Marruecos,LW,,Other,False,24,0,1,2,1,19,True,16,0.8
MOR_7_83,Soufiane Boufal,21,Marruecos,LW,,Other,False,5,0,0,3,3,4,False,5,0.8
MOR_5_274,Soufiane Rahimi,25,Marruecos,CB,ST/Winger,Other,False,21,0,1,1,2,16,False,20,0.6
MOR_20_267,Ayoub El Kaabi,33,Marruecos,ST,,Other,False,71,36,5,36,3,56,False,9,1.0
MOR_10_760,Brahim Díaz,27,Marruecos,RW,,Other,False,26,15,2,15,4,20,True,21,1.2
MOR_16_705,Eliesse Ben Seghir,21,Marruecos,AM,,Other,False,4,0,0,0,1,3,False,11,1.4
MOR_21_343,Youssef En-Nesyri,22,Marruecos,ST,,Other,False,2,0,0,2,1,1,True,19,0.8
SEN_16_870,Édouard Mendy,34,Senegal,GK,Al-Ahli Saudi FC,Other,False,58,0,4,3,3,46,True,16,1.2
SEN_23_660,Mory Diaw,33,Senegal,GK,Le Havre AC,Other,False,5,0,0,4,3,4,False,23,1.4
SEN_1_93,Yehvann Diouf,27,Senegal,GK,OGC Nice,Ligue 1,True,2,0,0,6,0,1,False,1,0.8
SEN_15_437,Krépin Diatta,27,Senegal,RB,AS Monaco,Ligue 1,True,62,2,4,2,0,49,False,15,0.6
SEN_24_298,Antoine Mendy,22,Senegal,RB,OGC Nice,Ligue 1,True,7,0,0,4,4,5,True,24,0.8
SEN_3_618,Kalidou Koulibaly,35,Senegal,CB,Al Hilal Saudi Club,Other,False,104,2,8,2,4,83,True,3,1.4
SEN_25_482,El Hadji Malick Diouf,22,Senegal,LB,West Ham United F.C.,Premier League,True,20,1,1,1,1,16,False,25,0.6
SEN_2_473,Mamadou Sarr,21,Senegal,CB,Chelsea F.C.,Premier League,True,8,0,0,6,3,6,False,2,1.4
SEN_19_546,Moussa Niakhaté,30,Senegal,CB,Olympique Lyonnais,Ligue 1,True,32,0,2,3,3,25,True,19,0.8
SEN_4_656,Abdoulaye Seck,34,Senegal,CB,Maccabi Haifa,Other,False,23,4,1,4,2,18,False,4,1.0
SEN_14_151,Ismaïl Jakobs,27,Senegal,LB,Galatasaray S.K.,Other,False,31,0,2,5,0,24,True,14,0.4
SEN_5_459,Idrissa Gana Gueye,37,Senegal,CM,Everton F.C.,Premier League,True,136,7,10,7,0,108,True,5,1.2
SEN_26_843,Pape Gueye,27,Senegal,CM,Villarreal CF,La Liga,True,42,6,3,6,3,33,False,26,1.2
SEN_8_603,Lamine Camara,22,Senegal,CM,AS Monaco,Ligue 1,True,45,7,3,7,1,36,True,8,1.0
SEN_21_227,Habib Diarra,22,Senegal,CM,Sunderland A.F.C.,Other,False,21,4,1,4,0,16,False,21,0.6
SEN_6_942,Pathé Ciss,32,Senegal,DM,Rayo Vallecano,La Liga,True,31,0,2,5,3,24,False,6,0.8
SEN_17_727,Pape Matar Sarr,24,Senegal,CM,Tottenham Hotspur F.C.,Premier League,True,41,4,3,4,4,32,True,17,0.6
SEN_22_886,Bara Sapoko Ndiaye,19,Senegal,AM,FC Bayern Munich,Bundesliga,True,1,0,0,6,3,27,False,22,1.2
SEN_10_337,Sadio Mané,34,Senegal,LW,Al-Nassr FC,Other,False,130,54,10,54,3,104,True,10,1.2
SEN_18_148,Ismaïla Sarr,28,Senegal,RW,Crystal Palace F.C.,Premier League,True,84,19,6,19,1,67,True,18,0.8
SEN_13_799,Iliman Ndiaye,26,Senegal,LW,Everton F.C.,Premier League,True,41,4,3,4,0,32,False,13,0.8
SEN_7_267,Assane Diao,21,Senegal,RW,Como 1907,Other,False,5,0,0,2,2,4,False,7,0.8
SEN_20_316,Ibrahim Mbaye,18,Senegal,RM,Paris Saint-Germain F.C.,Ligue 1,True,11,3,0,3,1,8,False,20,1.4
SEN_11_595,Nicolas Jackson,25,Senegal,ST,FC Bayern Munich,Bundesliga,True,34,8,2,8,3,27,True,11,1.0
SEN_9_316,Bamba Dieng,26,Senegal,AM,FC Lorient,Other,False,23,2,1,2,0,18,False,9,1.0
SEN_12_620,Chérif Ndiaye,30,Senegal,AM,Samsunspor,Other,False,19,4,1,4,0,15,False,12,1.0
SOU_1_256,Ronwen Williams,34,Sudafrica,GK,Mamelodi Sundowns F.C.,Other,False,64,0,5,1,0,51,True,1,0.6
SOU_22_704,Ricardo Goss,32,Sudafrica,GK,Siwelele F.C.,Other,False,7,0,0,5,3,5,False,22,1.0
SOU_16_364,Sipho Chaine,30,Sudafrica,GK,Orlando Pirates F.C.,Other,False,4,0,0,2,2,3,False,16,1.2
SOU_20_759,Khuliso Mudau,31,Sudafrica,RB,Mamelodi Sundowns F.C.,Other,False,34,1,2,1,0,27,True,20,1.0
SOU_19_481,Nkosinathi Sibisi,31,Sudafrica,CB,Orlando Pirates F.C.,Other,False,21,0,1,4,3,16,True,19,0.6
SOU_21_873,Ime Okon,22,Sudafrica,CB,Hannover 96,Other,False,8,1,0,1,4,6,True,21,1.4
SOU_3_833,Khulumani Ndamane,22,Sudafrica,CB,Mamelodi Sundowns F.C.,Other,False,5,0,0,7,2,4,False,3,0.6
SOU_6_439,Aubrey Modiba,31,Sudafrica,LB,Mamelodi Sundowns F.C.,Other,False,48,3,3,3,1,38,True,6,1.4
SOU_1_825,Samukele Kabini,24,Sudafrica,LB,Molde FK,Other,False,21,0,1,7,2,16,False,18,1.2
SOU_2_958,Thabang Matuludi,27,Sudafrica,RB,Polokwane City F.C.,Other,False,3,0,0,1,1,2,False,2,0.6
SOU_24_160,Olwethu Makhanya,22,Sudafrica,CB,Philadelphia Union,Other,False,1,0,0,5,3,23,False,24,0.6
SOU_2_453,Kamogelo Sebelebele,26,Sudafrica,AM,Orlando Pirates F.C.,Other,False,9,0,0,4,4,7,False,25,0.2
SOU_26_229,Bradley Cross,25,Sudafrica,LB,Kaizer Chiefs F.C.,Other,False,1,0,0,6,1,29,False,26,0.4
SOU_14_82,Mbekezeli Mbokazi,21,Sudafrica,CB,Chicago Fire FC,Other,False,10,1,0,1,1,8,False,14,1.0
SOU_4_429,Teboho Mokoena,29,Sudafrica,CM,Mamelodi Sundowns F.C.,Other,False,57,9,4,9,0,45,True,4,1.2
SOU_5_330,Thalente Mbatha,26,Sudafrica,DM,Orlando Pirates F.C.,Other,False,16,3,1,3,4,12,False,5,0.4
SOU_3_175,Yaya Sithole,27,Sudafrica,CM,C.D. Tondela,Other,False,10,0,0,1,4,8,True,13,1.8
SOU_23_434,Jayden Adams,25,Sudafrica,CM,Mamelodi Sundowns F.C.,Other,False,8,2,0,2,0,6,False,23,0.8
SOU_7_534,Oswin Appollis,25,Sudafrica,RW,Orlando Pirates F.C.,Other,False,27,8,2,8,0,21,True,7,1.2
SOU_15_267,Iqraam Rayners,31,Sudafrica,AM,Mamelodi Sundowns F.C.,Other,False,20,5,1,5,1,16,False,15,0.8
SOU_8_607,Tshepang Moremi,26,Sudafrica,RW,Orlando Pirates F.C.,Other,False,10,1,0,1,0,8,False,8,0.8
SOU_10_624,Relebohile Mofokeng,22,Sudafrica,LW,Orlando Pirates F.C.,Other,False,14,1,1,1,1,11,True,10,0.4
SOU_17_542,Evidence Makgopa,26,Sudafrica,ST,Orlando Pirates F.C.,Other,False,27,6,2,6,3,21,False,17,0.6
SOU_11_240,Themba Zwane,37,Sudafrica,AM,Mamelodi Sundowns F.C.,Other,False,55,12,4,12,3,44,True,11,1.2
SOU_9_485,Lyle Foster,26,Sudafrica,ST,Burnley F.C.,Other,False,31,10,2,10,0,24,True,9,0.8
SOU_12_294,Thapelo Maseko,23,Sudafrica,LW,AEL Limassol,Other,False,8,1,0,1,0,6,False,12,1.2
TUN_16_413,Aymen Dahmen,29,Tunez,GK,CS Sfaxien,Other,False,37,0,2,5,1,29,True,16,1.0
TUN_22_550,Sabri Ben Hessen,30,Tunez,RB,Étoile du Sahel,Other,False,1,0,0,5,0,22,False,22,1.0
TUN_1_212,Abdelmouhib Chamakh,30,Tunez,GK,Club Africain,Other,False,7,0,0,0,1,5,False,1,0.6
TUN_3_713,Montassar Talbi,28,Tunez,CB,FC Lorient,Other,False,64,4,5,4,1,51,True,3,0.6
TUN_6_614,Dylan Bronn,31,Tunez,CB,Servette FC,Other,False,52,2,4,2,4,41,True,6,0.8
TUN_4_253,Omar Rekik,25,Tunez,CB,NK Maribor,Other,False,6,0,0,2,0,4,False,4,1.0
TUN_20_285,Yan Valery,27,Tunez,RB,BSC Young Boys,Other,False,22,0,1,0,4,17,True,20,1.0
TUN_2_259,Ali Abdi,33,Tunez,LB,OGC Nice,Ligue 1,True,46,7,3,7,1,36,True,2,1.0
TUN_23_440,Moutaz Neffati,22,Tunez,LB,IFK Norrköping,Other,False,5,0,0,7,3,4,False,23,1.0
TUN_24_258,Raed Chikhaoui,22,Tunez,RB/RWB,US Monastir,Other,False,10,0,0,0,4,8,False,24,0.4
TUN_5_947,Adem Arous,22,Tunez,CB,Kasımpaşa S.K.,Other,False,2,0,0,2,2,1,False,5,1.4
TUN_2_353,Mohamed Amine Ben Hamida,24,Tunez,CB,Espérance de Tunis,Other,False,19,0,1,6,1,15,False,21,0.8
TUN_17_42,Ellyes Skhiri,31,Tunez,CM,Eintracht Frankfurt,Bundesliga,True,83,4,6,4,2,66,True,17,1.2
TUN_10_845,Hannibal Mejbri,23,Tunez,AM,Burnley F.C.,Other,False,45,1,3,1,2,36,True,10,1.0
TUN_3_250,Anis Ben Slimane,24,Tunez,CM,Norwich City F.C.,Other,False,5,0,0,6,1,4,False,25,1.0
TUN_4_225,Hadj Mahmoud,28,Tunez,CB/DM,FC Lugano,Other,False,24,0,1,1,0,19,False,15,0.4
TUN_13_141,Rani Khedira,32,Tunez,CM,1. FC Union Berlin,Other,False,3,0,0,3,4,2,True,13,0.6
TUN_12_653,Mortadha Ben Ouanes,32,Tunez,GK,Kasımpaşa S.K.,Other,False,18,0,1,4,1,14,False,12,1.4
TUN_7_641,Elias Achouri,27,Tunez,LW,F.C. Copenhagen,Other,False,30,5,2,5,4,24,True,7,0.4
TUN_11_372,Ismaël Gharbi,22,Tunez,RW,FC Augsburg,Bundesliga,True,17,2,1,2,1,13,True,11,0.8
TUN_8_640,Elias Saad,27,Tunez,CM,Hannover 96,Other,False,15,3,1,3,2,12,False,8,0.0
TUN_26_418,Sebastian Tounekti,24,Tunez,ST,Celtic F.C.,Other,False,12,1,0,1,1,9,False,26,1.8
TUN_19_537,Firas Chaouat,30,Tunez,ST,Club Africain,Other,False,30,6,2,6,0,24,True,19,0.4
TUN_14_581,Khalil Ayari,21,Tunez,AM/CM,Paris Saint-Germain F.C.,Ligue 1,True,4,0,0,5,1,3,False,14,0.8
TUN_9_139,Hazem Mastouri,29,Tunez,ST,FC Dynamo Makhachkala,Other,False,19,4,1,4,0,15,False,9,0.4
TUN_18_29,Rayan Elloumi,19,Tunez,RW/LW,Vancouver Whitecaps FC,Other,False,4,0,0,6,3,3,False,18,0.8
CUR_1_487,Eloy Room,37,Curaçao,GK,,Other,False,72,0,5,4,3,57,True,1,1.0
CUR_25_197,Tyrick Bodak,24,Curaçao,GK,,Other,False,4,0,0,3,2,3,False,25,0.4
CUR_26_495,Trevor Doornbusch,27,Curaçao,GK,,Other,False,8,0,0,3,4,6,False,26,0.6
CUR_23_645,Riechedly Bazoer,30,Curaçao,CB,,Other,False,5,0,0,3,2,4,True,23,0.8
CUR_20_575,Joshua Brenet,32,Curaçao,RB,,Other,False,18,2,1,2,1,14,True,20,0.6
CUR_4_241,Roshon van Eijma,28,Curaçao,CB,,Other,False,28,1,2,1,3,22,False,4,1.4
CUR_5_503,Sherel Floranus,28,Curaçao,LB,,Other,False,27,0,2,3,0,21,True,5,1.2
CUR_24_971,Deveron Fonville,23,Curaçao,LB,,Other,False,2,0,0,3,2,1,False,24,0.4
CUR_3_324,Juriën Gaari,33,Curaçao,CB,,Other,False,60,1,4,1,2,48,False,3,1.2
CUR_18_679,Armando Obispo,27,Curaçao,CB,,Other,False,6,0,0,5,1,4,True,18,0.8
CUR_2_964,Shurandy Sambo,25,Curaçao,RB,,Other,False,8,0,0,5,0,6,False,2,0.6
CUR_7_669,Juninho Bacuna,29,Curaçao,CM,,Other,False,50,14,4,14,4,40,True,7,0.6
CUR_10_36,Leandro Bacuna,35,Curaçao,CM,,Other,False,72,16,5,16,4,57,True,10,1.0
CUR_8_582,Livano Comenencia,22,Curaçao,RB,,Other,False,20,2,1,2,0,16,False,8,1.2
CUR_22_153,Kevin Felida,27,Curaçao,DM,,Other,False,19,1,1,1,2,15,False,22,0.8
CUR_15_587,Ar'jany Martha,23,Curaçao,AM,,Other,False,9,2,0,2,3,7,False,15,1.6
CUR_13_305,Tyrese Noslin,24,Curaçao,RM,,Other,False,7,1,0,1,1,5,False,13,1.0
CUR_6_587,Godfried Roemeratoe,27,Curaçao,CM,,Other,False,29,1,2,1,1,23,True,6,0.8
